time,gFx,gFy,gFz,TgF
8.567551,0.2292,0.9203,0.1627,0.96
8.585579,0.1673,0.9819,0.2428,1.03
8.601963,0.0596,0.9846,0.2409,1.02
8.624238,-0.0056,0.8973,0.2602,0.93
8.644872,-0.0796,1.0625,0.3061,1.11
8.669016,-0.0359,1.4844,0.0479,1.49
8.685308,0.0682,1.5892,-0.1649,1.60
8.702670,0.0371,1.2899,-0.3320,1.33
8.720803,-0.0017,0.8592,-0.0210,0.86
8.741945,0.1361,0.6508,0.4681,0.81
8.764642,0.1735,0.8113,0.2981,0.88
8.785326,0.0332,1.1153,0.1456,1.13
8.802890,-0.0540,1.2973,0.1317,1.31
8.819562,-0.0540,1.2802,0.1385,1.29
8.839583,0.0149,1.1372,0.1353,1.15
8.862696,0.1016,1.0114,0.0122,1.02
8.885776,-0.0039,1.0327,0.0362,1.03
8.903369,-0.0086,1.1040,0.1353,1.11
8.919162,-0.0176,1.0762,0.2096,1.10
8.941543,0.0332,0.9428,0.2766,0.98
8.963742,0.1141,0.8096,0.2233,0.85
8.986704,0.0691,0.6779,0.2172,0.72
9.002934,0.0305,0.6670,0.1952,0.70
9.023747,0.0266,0.7104,0.1693,0.73
9.041810,0.0007,0.7293,0.0735,0.73
9.069420,0.0347,0.7361,0.1334,0.75
9.087373,0.0215,0.7544,0.1058,0.76
9.103601,0.0159,0.8189,0.1918,0.84
9.126961,-0.0401,0.9357,0.1994,0.96
9.142293,-0.0982,1.0002,0.1246,1.01
9.169956,-0.1283,1.0298,0.2113,1.06
9.186644,-0.0740,0.8805,0.3225,0.94
9.203722,-0.0366,0.8008,0.4564,0.92
9.225207,-0.0022,0.8920,0.5128,1.03
9.242877,0.0674,1.2894,0.5358,1.40
9.270727,0.1556,1.4307,0.0963,1.44
9.287127,0.3638,1.2513,-0.3613,1.35
9.304949,0.3271,1.0835,-0.3257,1.18
9.342380,0.0833,1.9796,0.1766,1.99
9.365105,0.1808,1.5474,-0.0980,1.56
9.365728,0.2064,1.4697,-0.1239,1.49
9.387135,0.3801,1.0420,0.0330,1.11
9.405225,0.4033,0.9499,0.5016,1.15
9.443118,0.0662,0.9428,0.1405,0.96
9.466991,-0.0772,0.9677,-0.0149,0.97
9.467338,-0.0772,0.9677,-0.0149,0.97
9.488329,0.0308,0.9232,0.1527,0.94
9.505514,0.0853,0.8673,0.1522,0.88
9.549744,0.1886,0.8380,0.1886,0.88
9.550265,0.1869,0.8402,0.1783,0.88
9.571333,0.1867,0.8971,0.0889,0.92
9.588722,0.1234,0.8986,0.0840,0.91
9.627389,0.0005,0.8822,0.1419,0.89
9.646411,0.1373,0.9528,0.1197,0.97
9.654880,0.1805,0.9587,0.0638,0.98
9.671586,0.2411,0.9545,0.0279,0.98
9.689485,0.2306,0.9714,0.1432,1.01
9.727422,0.0325,0.9848,0.1825,1.00
9.747566,0.0313,0.9860,0.2289,1.01
9.758451,0.0257,0.9655,0.2629,1.00
9.773180,-0.0765,0.9496,0.3327,1.01
9.789504,-0.2067,1.1328,0.3523,1.20
9.824144,0.5929,1.2298,-0.5961,1.49
9.845963,0.0892,1.0109,-0.7251,1.25
9.872323,-0.1214,1.0989,0.4950,1.21
9.873041,-0.1214,1.0989,0.4950,1.21
9.890733,0.0225,1.1578,0.4488,1.24
9.924432,0.2682,1.1776,-0.1043,1.21
9.944781,0.1739,1.1600,-0.0586,1.17
9.967058,0.1163,1.0784,0.0989,1.09
9.972715,0.1131,1.0486,0.1104,1.06
10.006782,0.0730,0.9496,0.0125,0.95
10.024854,0.1510,0.9650,0.0261,0.98
10.045892,0.2074,0.9635,0.0850,0.99
10.064743,0.1891,0.9249,0.1390,0.95
10.075334,0.1686,0.9010,0.1520,0.93
10.108379,0.0332,0.8436,0.0848,0.85
10.123493,0.0303,0.8402,0.1038,0.85
10.145856,0.0535,0.8727,0.1229,0.88
10.169798,0.0718,0.9340,-0.0073,0.94
10.179496,0.0430,0.9655,-0.0787,0.97
10.207111,-0.0716,0.9486,-0.0002,0.95
10.227876,-0.0371,0.9508,0.2025,0.97
10.249764,-0.0235,1.0498,0.0941,1.05
10.256628,-0.0176,1.0859,0.0606,1.09
10.274737,-0.0220,1.1724,0.0762,1.18
10.308669,-0.0537,1.0271,0.3494,1.09
10.329257,0.0843,0.9237,0.3911,1.01
10.346478,0.1598,0.9061,0.2475,0.95
10.369509,0.3056,1.0432,0.1529,1.10
10.391149,0.3562,1.1991,-0.0215,1.25
10.409180,0.3027,1.2015,-0.2910,1.27
10.426081,0.2091,0.9218,-0.3115,1.00
10.449392,0.1263,0.5646,0.1197,0.59
10.466040,0.1109,0.6792,0.2380,0.73
10.480059,0.1463,0.9760,0.2096,1.01
10.508188,0.0779,1.4500,-0.1036,1.46
10.524985,0.0217,1.3901,-0.2722,1.42
10.545310,0.0437,1.1316,-0.1116,1.14
10.563967,0.1346,0.9376,0.1104,0.95
10.592385,0.3000,0.8414,0.2541,0.93
10.609020,0.2792,0.8832,0.2802,0.97
10.629349,0.2108,0.9535,0.0594,0.98
10.651179,0.1566,0.9071,0.0801,0.92
10.658385,0.1493,0.8966,0.0303,0.91
10.693134,0.2729,0.9914,-0.0530,1.03
10.709340,0.2482,0.9968,-0.0137,1.03
10.731168,0.1713,0.9682,0.0880,0.99
10.752841,0.1691,0.9411,0.1187,0.96
10.763062,0.1783,0.9271,0.1256,0.95
10.793653,0.1837,0.9183,0.0938,0.94
10.809768,0.1798,0.9298,0.0899,0.95
10.830473,0.1539,0.9740,0.1082,0.99
10.854134,0.1346,0.9792,0.1099,0.99
10.862347,0.1329,0.9750,0.1126,0.99
10.892939,0.1937,0.9745,0.1175,1.00
10.911391,0.2722,1.0258,0.1126,1.07
10.927032,0.3027,1.0676,0.1112,1.12
10.948905,0.2634,1.1021,0.1192,1.14
10.973228,0.1774,1.0532,0.1847,1.08
10.982395,0.1583,1.0236,0.2475,1.06
11.010854,0.1998,1.0969,0.2582,1.14
11.030493,0.2819,1.1861,0.0513,1.22
11.052070,0.2492,1.0422,-0.1901,1.09
11.061899,0.1737,0.9530,-0.1842,0.99
11.093381,0.0171,0.8539,0.1676,0.87
11.111093,0.0750,1.0405,-0.0017,1.04
11.126706,0.0132,1.1683,-0.2138,1.19
11.147088,-0.1512,1.1194,-0.3286,1.18
11.171953,-0.0257,1.1106,-0.0161,1.11
11.193415,0.1488,1.1045,0.0467,1.12
11.210677,0.2279,1.0859,0.0364,1.11
11.230938,0.2458,1.0288,0.0161,1.06
11.252187,0.1930,0.9635,0.0029,0.98
11.278888,0.1239,0.9105,0.0892,0.92
11.294957,0.0625,0.8920,0.1209,0.90
11.311039,0.0171,0.8998,0.0928,0.90
11.332403,0.0117,0.9425,0.0770,0.95
11.355102,0.0369,0.9369,0.0806,0.94
11.378927,0.0603,0.9147,0.0760,0.92
11.395384,0.0606,0.9052,0.0811,0.91
11.413197,0.0706,0.9105,0.0884,0.92
11.428817,0.0853,0.9037,0.0897,0.91
11.450935,0.0994,0.8758,0.1014,0.89
11.477102,0.0679,0.8805,0.1019,0.89
11.494901,0.0335,0.9196,0.0904,0.92
11.512278,0.0103,0.9853,0.0755,0.99
