time,gFx,gFy,gFz,TgF
8.257136,0.0320,1.0024,0.0804,1.01
8.273594,0.0332,1.0019,0.0789,1.01
8.290069,0.0332,1.0036,0.0767,1.01
8.311440,0.0274,1.0046,0.0772,1.01
8.339743,0.0264,1.0012,0.0818,1.00
8.357242,0.0298,0.9995,0.0816,1.00
8.373754,0.0296,1.0014,0.0779,1.00
8.390878,0.0254,1.0009,0.0787,1.00
8.411300,0.0235,1.0009,0.0767,1.00
8.439933,0.0257,1.0021,0.0718,1.01
8.457855,0.0237,1.0061,0.0796,1.01
8.473873,0.0266,1.0019,0.0853,1.01
8.495442,0.0288,1.0058,0.0684,1.01
8.523370,0.0393,0.9995,0.0528,1.00
8.541230,0.0366,1.0014,0.0633,1.00
8.558027,0.0286,1.0114,0.0638,1.01
8.575149,0.0340,1.0117,0.0730,1.01
8.592427,0.0362,1.0039,0.0726,1.01
8.614413,0.0320,1.0095,0.0789,1.01
8.641167,0.0293,0.9997,0.0804,1.00
8.657788,0.0322,0.9977,0.0799,1.00
8.674651,0.0279,0.9987,0.0809,1.00
8.695485,0.0271,0.9970,0.0801,1.00
8.725069,0.0286,0.9987,0.0792,1.00
8.741256,0.0291,1.0002,0.0782,1.00
8.757582,0.0296,0.9982,0.0796,1.00
8.776541,0.0344,1.0058,0.0938,1.01
8.792398,0.0259,1.0041,0.0735,1.01
8.814302,0.0347,1.0097,0.0682,1.01
8.841304,0.0322,1.0004,0.0809,1.00
8.858908,0.0325,1.0009,0.0828,1.00
8.876533,0.0322,1.0026,0.0831,1.01
8.914323,0.0359,1.0004,0.0823,1.00
8.915302,0.0371,0.9997,0.0828,1.00
8.943134,0.0337,0.9987,0.0767,1.00
8.959539,0.0332,0.9990,0.0774,1.00
8.977445,0.0335,1.0002,0.0745,1.00
9.016099,0.0303,1.0024,0.0730,1.01
9.017418,0.0303,1.0024,0.0730,1.01
9.042632,0.0335,1.0024,0.0767,1.01
9.059745,0.0332,1.0036,0.0757,1.01
9.075805,0.0318,1.0039,0.0757,1.01
9.098516,0.0327,1.0021,0.0745,1.01
9.127373,0.0310,1.0107,0.0887,1.02
9.143136,0.0332,1.0134,0.1229,1.02
9.160940,0.0364,0.9635,0.1346,0.97
9.176169,0.0501,0.9452,0.1197,0.95
9.199614,0.0491,0.9850,0.0877,0.99
9.226219,0.0195,1.0163,0.0779,1.02
9.243815,0.0176,1.0002,0.0965,1.00
9.259466,0.0213,1.0036,0.0948,1.01
9.278455,0.0200,1.0322,0.0755,1.04
9.316945,0.0413,1.0258,0.0936,1.03
9.328908,0.0276,1.0293,0.1014,1.03
9.343548,0.0200,1.0207,0.1231,1.03
9.360143,0.0261,0.9931,0.1502,1.00
9.393324,0.0381,0.9618,0.1380,0.97
9.417258,0.0423,0.9491,0.1195,0.96
9.427734,0.0457,0.9486,0.1158,0.96
9.443442,0.0540,0.9533,0.1175,0.96
9.461755,0.0515,0.9806,0.1317,0.99
9.500824,0.0489,1.0188,0.1366,1.03
9.510575,0.0547,1.0163,0.1361,1.03
9.527958,0.0464,0.9875,0.1417,1.00
9.544117,0.0235,0.9775,0.1407,0.99
9.561435,0.0103,0.9697,0.1742,0.99
9.599736,0.0125,0.9745,0.1119,0.98
9.612358,0.0139,0.9547,0.1278,0.96
9.627490,0.0178,0.9435,0.1187,0.95
9.646239,0.0293,0.9780,0.0889,0.98
