time,gFx,gFy,gFz,TgF
13.861127,0.0327,-0.0227,0.9868,0.99
13.877693,0.0357,-0.0257,0.9882,0.99
13.895315,0.0327,-0.0264,0.9882,0.99
13.916771,0.0322,-0.0257,0.9924,0.99
13.94515,0.0344,-0.0213,0.9843,0.99
13.961348,0.033,-0.022,0.9868,0.99
13.977951,0.0322,-0.0213,0.9907,0.99
14.008229,0.0283,-0.0213,0.9836,0.98
14.012726,0.0279,-0.0227,0.9841,0.98
14.045052,0.0296,-0.0203,0.986,0.99
14.061791,0.03,-0.0222,0.9912,0.99
14.078338,0.0264,-0.0213,0.9836,0.98
14.099301,0.0298,-0.0195,0.9802,0.98
14.128105,0.0293,-0.021,0.9938,0.99
14.145164,0.0303,-0.0232,0.9841,0.98
14.161567,0.0349,-0.0205,0.9714,0.97
14.179797,0.0391,-0.021,1.0083,1.01
14.196087,0.0259,-0.0225,0.9552,0.96
14.217531,0.0366,-0.0122,0.9853,0.99
14.245406,0.0335,-0.0222,0.9916,0.99
14.261942,0.0366,-0.0169,0.9645,0.97
14.280438,0.0327,-0.0213,0.9985,1
14.317044,0.0257,-0.0327,0.9943,1
14.317523,0.0257,-0.0327,0.9943,1
14.345902,0.0274,-0.0281,0.989,0.99
14.362105,0.0332,-0.0244,0.988,0.99
14.379677,0.0332,-0.0247,0.987,0.99
14.401074,0.0305,-0.0237,0.9855,0.99
14.429808,0.0337,-0.0222,0.9809,0.98
14.447297,0.032,-0.0171,1.0058,1.01
14.464038,0.0298,-0.0239,0.9736,0.97
14.480618,0.0332,-0.0169,0.9555,0.96
14.501227,0.0337,-0.0195,1.0012,1
14.529491,0.0379,-0.0266,0.9946,1
14.547879,0.0342,-0.0222,0.987,0.99
14.563399,0.0298,-0.0227,0.986,0.99
14.579706,0.0327,-0.0244,0.9948,1
14.601966,0.0327,-0.0279,0.9907,0.99
14.629656,0.0308,-0.0205,0.9789,0.98
14.647927,0.0342,-0.0205,0.9863,0.99
14.665421,0.0347,-0.0222,0.9863,0.99
14.681185,0.0315,-0.0225,0.9794,0.98
14.702675,0.0325,-0.0195,0.9704,0.97
14.731756,0.0266,-0.0095,0.9804,0.98
14.748147,0.0203,-0.0029,1.0009,1
14.764025,0.0154,0.0022,1.0043,1
14.782558,0.0176,-0.0017,0.9704,0.97
14.820788,0.0606,-0.0193,0.9394,0.94
14.832017,0.0591,-0.0227,0.946,0.95
14.847733,0.0596,-0.0274,1.0002,1
14.864515,0.0447,-0.0305,0.9907,0.99
14.897823,0.066,-0.0472,1.0107,1.01
14.921578,0.0706,-0.0584,0.9438,0.95
14.931655,0.0503,-0.0511,0.9997,1
14.949176,0.0257,-0.0506,1.0483,1.05
14.981691,0.0454,-0.0457,0.9572,0.96
14.998723,0.0371,-0.0474,0.9716,0.97
15.020426,0.0293,-0.0594,0.9921,0.99
15.032521,0.032,-0.0643,1.0131,1.02
15.050616,0.0132,-0.0643,0.9999,1
15.081769,0.0303,-0.0491,0.9591,0.96
15.100355,0.0689,-0.0574,0.9999,1
15.114946,0.0755,-0.0689,1.0205,1.03
15.131657,0.086,-0.0782,0.9853,0.99
15.166531,0.0586,-0.0811,0.9897,0.99
15.182022,0.0533,-0.0799,0.9963,1
15.20443,0.0606,-0.076,0.9943,1
15.216126,0.0513,-0.073,0.997,1
15.231913,0.0508,-0.0667,0.9943,1
15.266647,0.0794,-0.0403,0.9577,0.96
15.283049,0.0691,-0.0428,0.9545,0.96
15.2995,0.0625,-0.0508,0.9679,0.97
15.321546,0.045,-0.0547,1.0019,1
15.331546,0.0374,-0.053,0.9745,0.98
15.365941,0.0125,-0.0354,0.9704,0.97
15.384683,0.0305,-0.0344,0.9802,0.98
15.400832,0.0362,-0.0318,0.9963,1
15.421971,0.0418,-0.0437,0.9909,0.99
15.432776,0.0533,-0.0523,0.9765,0.98
15.466336,0.075,-0.0657,1.017,1.02
15.483897,0.0691,-0.0838,1.0034,1.01
15.501116,0.0628,-0.0792,0.9977,1
15.521521,0.0623,-0.065,0.9824,0.99
15.549646,0.0672,-0.045,0.9814,0.98
15.567606,0.0684,-0.0445,0.9694,0.97
15.583976,0.0472,-0.0733,0.9872,0.99
