time,gFx,gFy,gFz,TgF
8.506644,0.0330,1.0100,-0.2968,1.05
8.530162,0.0865,1.0002,-0.3015,1.05
8.549133,0.1586,1.0525,-0.1571,1.08
8.557077,0.1798,1.0583,-0.1185,1.08
8.590189,0.1229,1.1035,-0.0591,1.11
8.607418,-0.0574,1.1402,-0.0777,1.14
8.628891,-0.1603,1.1319,-0.0977,1.15
8.650303,-0.1505,1.0933,-0.1419,1.11
8.656381,-0.1300,1.0618,-0.1490,1.08
8.690439,0.0227,0.8211,-0.0481,0.82
8.711732,0.0779,0.7850,0.0743,0.79
8.730519,0.0933,0.7547,0.1043,0.77
8.740713,0.0982,0.7459,0.0997,0.76
8.774049,0.1358,0.7955,0.0745,0.81
8.792315,0.1678,0.8284,0.0555,0.85
8.808759,0.1749,0.8668,0.0520,0.89
8.828836,0.1473,0.9281,0.0865,0.94
8.850533,0.0897,0.9714,0.0904,0.98
8.874487,0.0997,1.0046,0.0474,1.01
8.892214,0.1075,1.0495,0.0388,1.06
8.908576,0.0772,1.0747,0.0721,1.08
8.930541,0.0652,1.0710,0.0704,1.08
8.951241,0.0672,1.0508,0.0452,1.05
8.974521,0.0557,1.1060,0.0728,1.11
8.992423,0.0586,1.1668,0.1173,1.17
9.008672,0.0723,1.1937,0.1888,1.21
9.030763,0.1124,1.2909,0.2492,1.32
9.050024,0.1647,1.2081,0.1175,1.22
9.076445,0.1287,1.0107,-0.2209,1.04
9.092818,0.0095,0.9472,-0.2956,0.99
9.110741,-0.1620,0.9670,-0.3227,1.03
9.131618,-0.1937,1.1165,-0.3440,1.18
9.145659,-0.1082,1.1561,-0.2880,1.20
9.175607,0.0931,1.0588,-0.0845,1.07
9.191764,0.1371,1.0349,-0.0002,1.04
9.211994,0.1280,0.9787,0.0618,0.99
9.229395,0.1129,0.9223,0.0432,0.93
9.259475,-0.0073,0.8165,-0.0796,0.82
9.276261,-0.0606,0.7872,-0.0801,0.79
9.292448,-0.0833,0.7920,-0.0142,0.80
9.315825,-0.0926,0.8604,0.0892,0.87
9.335662,-0.1080,0.9154,0.0684,0.92
9.361111,-0.1244,0.9655,-0.0200,0.97
9.376662,-0.1275,0.9692,-0.0596,0.98
9.394471,-0.1253,0.9569,-0.0718,0.97
9.411277,-0.1090,0.9601,-0.0520,0.97
9.432563,-0.0914,0.9775,-0.0032,0.98
9.452345,-0.0757,0.9806,0.0454,0.98
9.476389,-0.0342,0.9887,0.1016,0.99
9.494640,-0.0369,1.0092,0.1073,1.02
9.510773,-0.0589,1.0415,0.0691,1.05
9.532909,-0.0997,1.0911,0.0059,1.10
9.560364,-0.1209,1.1148,-0.0081,1.12
9.578119,-0.1068,1.1206,0.0340,1.13
9.594879,-0.0625,1.1299,0.1011,1.14
9.615132,0.0164,1.1595,0.1940,1.18
9.634283,0.0169,1.1693,0.1603,1.18
9.660685,-0.0056,1.1138,-0.1730,1.13
9.677977,-0.0281,1.0310,-0.3261,1.08
9.694473,0.0440,1.0217,-0.2981,1.07
9.717677,0.2248,1.0158,-0.1371,1.05
9.733088,0.2954,1.0324,-0.0425,1.07
9.761900,0.1356,1.0681,-0.0318,1.08
9.778376,-0.0708,1.1087,-0.0796,1.11
9.794631,-0.2106,1.1353,-0.1207,1.16
9.817550,-0.2480,1.1145,-0.1788,1.16
9.837549,-0.1478,0.9885,-0.1976,1.02
9.860903,0.0586,0.8333,-0.0831,0.84
9.878423,0.1158,0.8143,0.0472,0.82
9.894629,0.1368,0.8131,0.1402,0.84
9.915696,0.1195,0.7730,0.1532,0.80
9.944563,0.1075,0.7862,0.0901,0.80
9.961831,0.1266,0.8228,0.0650,0.84
9.978502,0.1534,0.8678,0.0579,0.88
9.996514,0.1673,0.9220,0.0730,0.94
10.053773,0.1258,0.9442,0.0936,0.96
10.054083,0.1258,0.9442,0.0936,0.96
10.065673,0.1036,0.9538,0.1021,0.96
10.083127,0.0787,0.9826,0.1295,0.99
10.114233,0.0894,1.1028,0.0581,1.11
10.128928,0.0862,1.1661,0.0012,1.17
10.145346,0.0552,1.1993,-0.0300,1.20
10.162359,0.0518,1.1890,-0.0154,1.19
10.179822,0.0721,1.1761,0.0511,1.18
10.218011,0.0652,1.1837,0.2761,1.22
10.232625,0.0684,1.1390,0.1932,1.16
10.245976,0.0520,1.0791,0.0078,1.08
10.262435,0.0129,1.0298,-0.2419,1.06
10.280430,-0.0723,0.9501,-0.4087,1.04
10.318713,-0.0796,1.1521,-0.3579,1.21
10.334222,-0.0210,1.1431,-0.2294,1.17
10.346011,0.0098,1.0859,-0.1329,1.09
10.364202,0.0762,1.0561,-0.0391,1.06
10.380338,0.1116,1.0410,-0.0178,1.05
10.414714,0.1051,0.9755,-0.0706,0.98
10.437611,0.0134,0.9069,-0.0828,0.91
10.455978,-0.0674,0.8101,-0.0469,0.81
10.463884,-0.0809,0.7857,-0.0254,0.79
10.482002,-0.0875,0.7679,0.0496,0.77
10.514120,-0.0472,0.8641,0.0291,0.87
10.535387,-0.0528,0.9044,-0.0457,0.91
10.554200,-0.1011,0.9697,-0.0508,0.98
10.564095,-0.1270,0.9892,-0.0437,1.00
10.598629,-0.1566,0.9943,-0.0606,1.01
10.615814,-0.1322,0.9806,-0.0625,0.99
10.635288,-0.0936,0.9682,-0.0078,0.97
10.656175,-0.0647,0.9755,0.0772,0.98
10.664779,-0.0577,0.9809,0.0921,0.99
10.698611,-0.0107,1.0122,0.0826,1.02
10.715628,-0.0371,1.0469,0.0406,1.05
10.738340,-0.1043,1.0920,-0.0166,1.10
10.759476,-0.1549,1.1243,-0.0286,1.14
10.764594,-0.1573,1.1272,-0.0232,1.14
10.799091,-0.0853,1.1375,0.0567,1.14
10.815792,-0.0237,1.1077,0.1278,1.12
10.839217,0.0459,1.1431,0.1940,1.16
10.859080,-0.0161,1.1834,0.0745,1.19
10.864512,-0.0425,1.1771,0.0090,1.18
10.898632,-0.1698,0.9872,-0.3770,1.07
10.920094,0.0064,0.9697,-0.2221,0.99
10.934797,0.1737,0.9846,-0.0579,1.00
10.948533,0.2707,0.9985,0.0120,1.03
10.965923,0.3117,1.0114,0.0137,1.06
11.000139,0.0374,1.0779,-0.1353,1.09
11.016555,-0.0840,1.1275,-0.1962,1.15
11.038369,-0.1121,1.1211,-0.2040,1.15
11.059445,-0.0621,0.9924,-0.1505,1.01
